Processing window size 3...
Building nouns list from Inaugural corpus...
Word: ruler, Uniqueness Value: 5
Word: bills, Uniqueness Value: 5
Word: removal, Uniqueness Value: 5
Word: treasure, Uniqueness Value: 5
Word: rich, Uniqueness Value: 5
Word: surrender, Uniqueness Value: 5
Word: suggestions, Uniqueness Value: 5
Word: fabric, Uniqueness Value: 5
Word: delay, Uniqueness Value: 5
Word: absence, Uniqueness Value: 5
Word: distrust, Uniqueness Value: 5
Word: souls, Uniqueness Value: 5
Word: accession, Uniqueness Value: 5
Word: bounds, Uniqueness Value: 5
Word: temple, Uniqueness Value: 5
Word: asia, Uniqueness Value: 5
Word: gifts, Uniqueness Value: 5
Word: majorities, Uniqueness Value: 5
Word: contract, Uniqueness Value: 5
Word: valley, Uniqueness Value: 5
Word: guaranties, Uniqueness Value: 5
Word: justification, Uniqueness Value: 5
Word: star, Uniqueness Value: 5
Word: soldier, Uniqueness Value: 5
Word: servitude, Uniqueness Value: 5
Word: belongs, Uniqueness Value: 5
Word: fault, Uniqueness Value: 5
Word: east, Uniqueness Value: 5
Word: corporations, Uniqueness Value: 5
Word: southern, Uniqueness Value: 5
Word: thereof, Uniqueness Value: 5
Word: precedent, Uniqueness Value: 5
Word: rulers, Uniqueness Value: 5
Word: key, Uniqueness Value: 5
Word: appointments, Uniqueness Value: 5
Word: resumption, Uniqueness Value: 5
Word: anniversary, Uniqueness Value: 5
Word: negroes, Uniqueness Value: 5
Word: king, Uniqueness Value: 5
Word: partisanship, Uniqueness Value: 5
Word: guarantees, Uniqueness Value: 5
Word: traditions, Uniqueness Value: 5
Word: ambitions, Uniqueness Value: 5
Word: wage, Uniqueness Value: 5
Word: environment, Uniqueness Value: 5
Word: contribution, Uniqueness Value: 5
Word: swift, Uniqueness Value: 5
Word: mandate, Uniqueness Value: 5
Word: re, Uniqueness Value: 5
Word: statutes, Uniqueness Value: 5
Word: civil, Uniqueness Value: 5
Word: dark, Uniqueness Value: 5
Word: crises, Uniqueness Value: 5
Word: nationality, Uniqueness Value: 5
Word: cuba, Uniqueness Value: 5
Word: door, Uniqueness Value: 5
Word: savings, Uniqueness Value: 5
Word: type, Uniqueness Value: 5
Word: procedure, Uniqueness Value: 5
Word: vitality, Uniqueness Value: 5
Word: food, Uniqueness Value: 5
Word: air, Uniqueness Value: 5
Word: mistakes, Uniqueness Value: 5
Word: barriers, Uniqueness Value: 5
Word: birthright, Uniqueness Value: 5
Word: isolation, Uniqueness Value: 5
Word: western, Uniqueness Value: 5
Word: ownership, Uniqueness Value: 5
Word: tradition, Uniqueness Value: 5
Word: youth, Uniqueness Value: 5
Word: image, Uniqueness Value: 5
Word: courses, Uniqueness Value: 5
Word: chapter, Uniqueness Value: 5
Word: decent, Uniqueness Value: 5
Word: programs, Uniqueness Value: 5
Word: hunger, Uniqueness Value: 5
Word: quest, Uniqueness Value: 5
Word: brothers, Uniqueness Value: 5
Word: song, Uniqueness Value: 5
Word: hatreds, Uniqueness Value: 5
Word: dawn, Uniqueness Value: 5
Word: mall, Uniqueness Value: 5
Word: george, Uniqueness Value: 5
Word: breeze, Uniqueness Value: 5
Word: drugs, Uniqueness Value: 5
Word: edge, Uniqueness Value: 5
Word: winter, Uniqueness Value: 5
Word: sights, Uniqueness Value: 5
Word: xand, Uniqueness Value: 5
Word: habit, Uniqueness Value: 4
Word: study, Uniqueness Value: 4
Word: appreciation, Uniqueness Value: 4
Word: partiality, Uniqueness Value: 4
Word: summons, Uniqueness Value: 4
Word: defect, Uniqueness Value: 4
Word: eye, Uniqueness Value: 4
Word: whilst, Uniqueness Value: 4
Word: compensation, Uniqueness Value: 4
Word: unanimity, Uniqueness Value: 4
Word: proper, Uniqueness Value: 4
Word: injunctions, Uniqueness Value: 4
Word: submission, Uniqueness Value: 4
Word: contests, Uniqueness Value: 4
Word: dissensions, Uniqueness Value: 4
Word: chains, Uniqueness Value: 4
Word: decline, Uniqueness Value: 4
Word: contempt, Uniqueness Value: 4
Word: discussions, Uniqueness Value: 4
Word: occasions, Uniqueness Value: 4
Word: separation, Uniqueness Value: 4
Word: periods, Uniqueness Value: 4
Word: riches, Uniqueness Value: 4
Word: intrigue, Uniqueness Value: 4
Word: admiration, Uniqueness Value: 4
Word: diffidence, Uniqueness Value: 4
Word: inquiry, Uniqueness Value: 4
Word: constitutions, Uniqueness Value: 4
Word: stages, Uniqueness Value: 4
Word: profligacy, Uniqueness Value: 4
Word: impartiality, Uniqueness Value: 4
Word: hesitation, Uniqueness Value: 4
Word: protector, Uniqueness Value: 4
Word: consistent, Uniqueness Value: 4
Word: thanks, Uniqueness Value: 4
Word: contemplation, Uniqueness Value: 4
Word: intolerance, Uniqueness Value: 4
Word: invasions, Uniqueness Value: 4
Word: angels, Uniqueness Value: 4
Word: room, Uniqueness Value: 4
Word: payment, Uniqueness Value: 4
Word: diffusion, Uniqueness Value: 4
Word: bar, Uniqueness Value: 4
Word: reformation, Uniqueness Value: 4
Word: page, Uniqueness Value: 4
Word: consolation, Uniqueness Value: 4
Word: lead, Uniqueness Value: 4
Word: commonwealth, Uniqueness Value: 4
Word: candid, Uniqueness Value: 4
Word: doors, Uniqueness Value: 4
Word: merit, Uniqueness Value: 4
Word: contributions, Uniqueness Value: 4
Word: canals, Uniqueness Value: 4
Word: advances, Uniqueness Value: 4
Word: louisiana, Uniqueness Value: 4
Word: enlargement, Uniqueness Value: 4
Word: bank, Uniqueness Value: 4
Word: societies, Uniqueness Value: 4
Word: obstacles, Uniqueness Value: 4
Word: customs, Uniqueness Value: 4
Word: mandates, Uniqueness Value: 4
Word: scene, Uniqueness Value: 4
Word: wish, Uniqueness Value: 4
Word: necessaries, Uniqueness Value: 4
Word: deliberate, Uniqueness Value: 4
Word: solemnity, Uniqueness Value: 4
Word: parallel, Uniqueness Value: 4
Word: height, Uniqueness Value: 4
Word: contrast, Uniqueness Value: 4
Word: fortune, Uniqueness Value: 4
Word: guardianship, Uniqueness Value: 4
Word: wrongs, Uniqueness Value: 4
Word: stake, Uniqueness Value: 4
Word: origin, Uniqueness Value: 4
Word: liberality, Uniqueness Value: 4
Word: valor, Uniqueness Value: 4
Word: modes, Uniqueness Value: 4
Word: cabinet, Uniqueness Value: 4
Word: sure, Uniqueness Value: 4
Word: stations, Uniqueness Value: 4
Word: spheres, Uniqueness Value: 4
Word: trials, Uniqueness Value: 4
Word: conflicts, Uniqueness Value: 4
Word: fortunate, Uniqueness Value: 4
Word: pass, Uniqueness Value: 4
Word: ruin, Uniqueness Value: 4
Word: admonition, Uniqueness Value: 4
Word: inland, Uniqueness Value: 4
Word: campaign, Uniqueness Value: 4
Word: distress, Uniqueness Value: 4
Word: foe, Uniqueness Value: 4
Word: depends, Uniqueness Value: 4
Word: recurrence, Uniqueness Value: 4
Word: report, Uniqueness Value: 4
Word: board, Uniqueness Value: 4
Word: engineers, Uniqueness Value: 4
Word: hostility, Uniqueness Value: 4
Word: island, Uniqueness Value: 4
Word: tribunals, Uniqueness Value: 4
Word: province, Uniqueness Value: 4
Word: harbors, Uniqueness Value: 4
Word: britain, Uniqueness Value: 4
Word: conciliation, Uniqueness Value: 4
Word: manhood, Uniqueness Value: 4
Word: nobility, Uniqueness Value: 4
Word: overthrow, Uniqueness Value: 4
Word: outline, Uniqueness Value: 4
Word: dominion, Uniqueness Value: 4
Word: close, Uniqueness Value: 4
Word: sovereignties, Uniqueness Value: 4
Word: doubts, Uniqueness Value: 4
Word: winds, Uniqueness Value: 4
Word: fraternity, Uniqueness Value: 4
Word: induction, Uniqueness Value: 4
Word: less, Uniqueness Value: 4
Word: trusts, Uniqueness Value: 4
Word: selection, Uniqueness Value: 4
Word: disregard, Uniqueness Value: 4
Word: arsenals, Uniqueness Value: 4
Word: humane, Uniqueness Value: 4
Word: list, Uniqueness Value: 4
Word: observation, Uniqueness Value: 4
Word: anarchy, Uniqueness Value: 4
Word: embarrassments, Uniqueness Value: 4
Word: sinister, Uniqueness Value: 4
Word: retrospect, Uniqueness Value: 4
Word: perpetuity, Uniqueness Value: 4
Word: endurance, Uniqueness Value: 4
Word: emergencies, Uniqueness Value: 4
Word: variety, Uniqueness Value: 4
Word: understood, Uniqueness Value: 4
Word: masses, Uniqueness Value: 4
Word: bond, Uniqueness Value: 4
Word: letter, Uniqueness Value: 4
Word: sincerity, Uniqueness Value: 4
Word: remark, Uniqueness Value: 4
Word: breath, Uniqueness Value: 4
Word: mockery, Uniqueness Value: 4
Word: aristocracy, Uniqueness Value: 4
Word: regards, Uniqueness Value: 4
Word: possession, Uniqueness Value: 4
Word: bound, Uniqueness Value: 4
Word: presidents, Uniqueness Value: 4
Word: finances, Uniqueness Value: 4
Word: mother, Uniqueness Value: 4
Word: mischief, Uniqueness Value: 4
Word: misunderstanding, Uniqueness Value: 4
Word: disunion, Uniqueness Value: 4
Word: concord, Uniqueness Value: 4
Word: bitterness, Uniqueness Value: 4
Word: distribution, Uniqueness Value: 4
Word: faction, Uniqueness Value: 4
Word: vigilance, Uniqueness Value: 4
Word: halls, Uniqueness Value: 4
Word: compromises, Uniqueness Value: 4
Word: regret, Uniqueness Value: 4
Word: discriminations, Uniqueness Value: 4
Word: surface, Uniqueness Value: 4
Word: collection, Uniqueness Value: 4
Word: paramount, Uniqueness Value: 4
Word: sorrow, Uniqueness Value: 4
Word: fearless, Uniqueness Value: 4
Word: manifestation, Uniqueness Value: 4
Word: requirements, Uniqueness Value: 4
Word: impunity, Uniqueness Value: 4
Word: discrimination, Uniqueness Value: 4
Word: memories, Uniqueness Value: 4
Word: substance, Uniqueness Value: 4
Word: temptation, Uniqueness Value: 4
Word: route, Uniqueness Value: 4
Word: reservations, Uniqueness Value: 4
Word: menace, Uniqueness Value: 4
Word: troubles, Uniqueness Value: 4
Word: aliens, Uniqueness Value: 4
Word: gain, Uniqueness Value: 4
Word: ignorant, Uniqueness Value: 4
Word: haste, Uniqueness Value: 4
Word: him, Uniqueness Value: 4
Word: chorus, Uniqueness Value: 4
Word: address, Uniqueness Value: 4
Word: believers, Uniqueness Value: 4
Word: payments, Uniqueness Value: 4
Word: social, Uniqueness Value: 4
Word: contentment, Uniqueness Value: 4
Word: area, Uniqueness Value: 4
Word: patience, Uniqueness Value: 4
Word: voters, Uniqueness Value: 4
Word: heirs, Uniqueness Value: 4
Word: illiteracy, Uniqueness Value: 4
Word: victories, Uniqueness Value: 4
Word: confusion, Uniqueness Value: 4
Word: waterways, Uniqueness Value: 4
Word: railways, Uniqueness Value: 4
Word: defeat, Uniqueness Value: 4
Word: abandonment, Uniqueness Value: 4
Word: town, Uniqueness Value: 4
Word: watch, Uniqueness Value: 4
Word: merchant, Uniqueness Value: 4
Word: marine, Uniqueness Value: 4
Word: revival, Uniqueness Value: 4
Word: worthy, Uniqueness Value: 4
Word: cotton, Uniqueness Value: 4
Word: neighborhood, Uniqueness Value: 4
Word: suggestion, Uniqueness Value: 4
Word: dependencies, Uniqueness Value: 4
Word: require, Uniqueness Value: 4
Word: concessions, Uniqueness Value: 4
Word: electors, Uniqueness Value: 4
Word: insistence, Uniqueness Value: 4
Word: sanctity, Uniqueness Value: 4
Word: feet, Uniqueness Value: 4
Word: definition, Uniqueness Value: 4
Word: hills, Uniqueness Value: 4
Word: wages, Uniqueness Value: 4
Word: paternalism, Uniqueness Value: 4
Word: receipts, Uniqueness Value: 4
Word: highways, Uniqueness Value: 4
Word: january, Uniqueness Value: 4
Word: officials, Uniqueness Value: 4
Word: reports, Uniqueness Value: 4
Word: deeds, Uniqueness Value: 4
Word: abraham, Uniqueness Value: 4
Word: reorganization, Uniqueness Value: 4
Word: conservation, Uniqueness Value: 4
Word: forests, Uniqueness Value: 4
Word: assertion, Uniqueness Value: 4
Word: risk, Uniqueness Value: 4
Word: investment, Uniqueness Value: 4
Word: lock, Uniqueness Value: 4
Word: statute, Uniqueness Value: 4
Word: groups, Uniqueness Value: 4
Word: play, Uniqueness Value: 4
Word: currents, Uniqueness Value: 4
Word: turmoil, Uniqueness Value: 4
Word: relationships, Uniqueness Value: 4
Word: readjustment, Uniqueness Value: 4
Word: woman, Uniqueness Value: 4
Word: failures, Uniqueness Value: 4
Word: international, Uniqueness Value: 4
Word: the, Uniqueness Value: 4
Word: imperialism, Uniqueness Value: 4
Word: goods, Uniqueness Value: 4
Word: level, Uniqueness Value: 4
Word: aims, Uniqueness Value: 4
Word: survival, Uniqueness Value: 4
Word: amen, Uniqueness Value: 4
Word: sick, Uniqueness Value: 4
Word: founding, Uniqueness Value: 4
Word: symbol, Uniqueness Value: 4
Word: stranger, Uniqueness Value: 4
Word: forebears, Uniqueness Value: 4
Word: hardship, Uniqueness Value: 4
Word: moon, Uniqueness Value: 4
Word: message, Uniqueness Value: 4
Word: cry, Uniqueness Value: 4
Word: saint, Uniqueness Value: 4
Word: engagement, Uniqueness Value: 4
Word: technology, Uniqueness Value: 4
Word: clinton, Uniqueness Value: 4
Word: guests, Uniqueness Value: 4
Word: businesses, Uniqueness Value: 4
Word: virus, Uniqueness Value: 4
Word: anxieties, Uniqueness Value: 3
Word: inclination, Uniqueness Value: 3
Word: deficiencies, Uniqueness Value: 3
Word: emotions, Uniqueness Value: 3
Word: circumstance, Uniqueness Value: 3
Word: remembrance, Uniqueness Value: 3
Word: sensibility, Uniqueness Value: 3
Word: impressions, Uniqueness Value: 3
Word: benediction, Uniqueness Value: 3
Word: anticipation, Uniqueness Value: 3
Word: commence, Uniqueness Value: 3
Word: attachments, Uniqueness Value: 3
Word: assemblage, Uniqueness Value: 3
Word: felicity, Uniqueness Value: 3
Word: model, Uniqueness Value: 3
Word: observations, Uniqueness Value: 3
Word: eve, Uniqueness Value: 3
Word: consultations, Uniqueness Value: 3
Word: witnesses, Uniqueness Value: 3
Word: iron, Uniqueness Value: 3
Word: ardor, Uniqueness Value: 3
Word: revolutionary, Uniqueness Value: 3
Word: detail, Uniqueness Value: 3
Word: precision, Uniqueness Value: 3
Word: seat, Uniqueness Value: 3
Word: frontier, Uniqueness Value: 3
Word: discouragement, Uniqueness Value: 3
Word: outlines, Uniqueness Value: 3
Word: objection, Uniqueness Value: 3
Word: legislatures, Uniqueness Value: 3
Word: esteem, Uniqueness Value: 3
Word: benevolence, Uniqueness Value: 3
Word: fraud, Uniqueness Value: 3
Word: temperance, Uniqueness Value: 3
Word: fortitude, Uniqueness Value: 3
Word: preference, Uniqueness Value: 3
Word: letters, Uniqueness Value: 3
Word: colleges, Uniqueness Value: 3
Word: angel, Uniqueness Value: 3
Word: auspices, Uniqueness Value: 3
Word: republican, Uniqueness Value: 3
Word: descendants, Uniqueness Value: 3
Word: acquisitions, Uniqueness Value: 3
Word: hereafter, Uniqueness Value: 3
Word: post, Uniqueness Value: 3
Word: reputation, Uniqueness Value: 3
Word: positions, Uniqueness Value: 3
Word: import, Uniqueness Value: 3
Word: establishments, Uniqueness Value: 3
Word: consumption, Uniqueness Value: 3
Word: luxuries, Uniqueness Value: 3
Word: aegis, Uniqueness Value: 3
Word: guide, Uniqueness Value: 3
Word: bigotry, Uniqueness Value: 3
Word: auxiliaries, Uniqueness Value: 3
Word: demoralizing, Uniqueness Value: 3
Word: theirs, Uniqueness Value: 3
Word: sanctions, Uniqueness Value: 3
Word: mark, Uniqueness Value: 3
Word: spite, Uniqueness Value: 3
Word: springs, Uniqueness Value: 3
Word: cement, Uniqueness Value: 3
Word: heretofore, Uniqueness Value: 3
Word: termination, Uniqueness Value: 3
Word: arguments, Uniqueness Value: 3
Word: occupations, Uniqueness Value: 3
Word: mariners, Uniqueness Value: 3
Word: vessels, Uniqueness Value: 3
Word: sufferings, Uniqueness Value: 3
Word: usage, Uniqueness Value: 3
Word: precept, Uniqueness Value: 3
Word: prisoners, Uniqueness Value: 3
Word: naturalization, Uniqueness Value: 3
Word: captives, Uniqueness Value: 3
Word: authors, Uniqueness Value: 3
Word: wonder, Uniqueness Value: 3
Word: reluctance, Uniqueness Value: 3
Word: circulation, Uniqueness Value: 3
Word: exploits, Uniqueness Value: 3
Word: gratification, Uniqueness Value: 3
Word: estimate, Uniqueness Value: 3
Word: excellence, Uniqueness Value: 3
Word: proportion, Uniqueness Value: 3
Word: settlements, Uniqueness Value: 3
Word: variance, Uniqueness Value: 3
Word: usurpation, Uniqueness Value: 3
Word: fisheries, Uniqueness Value: 3
Word: footing, Uniqueness Value: 3
Word: annoyance, Uniqueness Value: 3
Word: features, Uniqueness Value: 3
Word: reelection, Uniqueness Value: 3
Word: stage, Uniqueness Value: 3
Word: band, Uniqueness Value: 3
Word: details, Uniqueness Value: 3
Word: checks, Uniqueness Value: 3
Word: interpretation, Uniqueness Value: 3
Word: boundary, Uniqueness Value: 3
Word: gulf, Uniqueness Value: 3
Word: waters, Uniqueness Value: 3
Word: repeal, Uniqueness Value: 3
Word: vain, Uniqueness Value: 3
Word: exigency, Uniqueness Value: 3
Word: imposts, Uniqueness Value: 3
Word: equivalent, Uniqueness Value: 3
Word: flame, Uniqueness Value: 3
Word: redress, Uniqueness Value: 3
Word: picture, Uniqueness Value: 3
Word: speculation, Uniqueness Value: 3
Word: beneficence, Uniqueness Value: 3
Word: subordination, Uniqueness Value: 3
Word: inviolate, Uniqueness Value: 3
Word: projects, Uniqueness Value: 3
Word: contention, Uniqueness Value: 3
Word: concurrence, Uniqueness Value: 3
Word: school, Uniqueness Value: 3
Word: cultivation, Uniqueness Value: 3
Word: deliberation, Uniqueness Value: 3
Word: exposition, Uniqueness Value: 3
Word: communications, Uniqueness Value: 3
Word: briefly, Uniqueness Value: 3
Word: extinguishment, Uniqueness Value: 3
Word: safeguard, Uniqueness Value: 3
Word: considerate, Uniqueness Value: 3
Word: demonstration, Uniqueness Value: 3
Word: maxim, Uniqueness Value: 3
Word: exactions, Uniqueness Value: 3
Word: navies, Uniqueness Value: 3
Word: legions, Uniqueness Value: 3
Word: aggregate, Uniqueness Value: 3
Word: region, Uniqueness Value: 3
Word: lapse, Uniqueness Value: 3
Word: forebodings, Uniqueness Value: 3
Word: frankness, Uniqueness Value: 3
Word: timid, Uniqueness Value: 3
Word: calm, Uniqueness Value: 3
Word: hostile, Uniqueness Value: 3
Word: witness, Uniqueness Value: 3
Word: worship, Uniqueness Value: 3
Word: species, Uniqueness Value: 3
Word: talent, Uniqueness Value: 3
Word: accumulation, Uniqueness Value: 3
Word: predictions, Uniqueness Value: 3
Word: misconstruction, Uniqueness Value: 3
Word: lover, Uniqueness Value: 3
Word: agent, Uniqueness Value: 3
Word: limit, Uniqueness Value: 3
Word: propriety, Uniqueness Value: 3
Word: express, Uniqueness Value: 3
Word: indications, Uniqueness Value: 3
Word: disposal, Uniqueness Value: 3
Word: finance, Uniqueness Value: 3
Word: minister, Uniqueness Value: 3
Word: sovereign, Uniqueness Value: 3
Word: deeper, Uniqueness Value: 3
Word: toleration, Uniqueness Value: 3
Word: deprivation, Uniqueness Value: 3
Word: england, Uniqueness Value: 3
Word: corner, Uniqueness Value: 3
Word: offer, Uniqueness Value: 3
Word: content, Uniqueness Value: 3
Word: jealousy, Uniqueness Value: 3
Word: moderation, Uniqueness Value: 3
Word: understandings, Uniqueness Value: 3
Word: remarks, Uniqueness Value: 3
Word: negotiations, Uniqueness Value: 3
Word: gaze, Uniqueness Value: 3
Word: aggrandizement, Uniqueness Value: 3
Word: multitude, Uniqueness Value: 3
Word: offspring, Uniqueness Value: 3
Word: art, Uniqueness Value: 3
Word: occupation, Uniqueness Value: 3
Word: miseries, Uniqueness Value: 3
Word: creeds, Uniqueness Value: 3
Word: plain, Uniqueness Value: 3
Word: returns, Uniqueness Value: 3
Word: detriment, Uniqueness Value: 3
Word: reunion, Uniqueness Value: 3
Word: conquest, Uniqueness Value: 3
Word: arm, Uniqueness Value: 3
Word: dependency, Uniqueness Value: 3
Word: wives, Uniqueness Value: 3
Word: watchfulness, Uniqueness Value: 3
Word: connection, Uniqueness Value: 3
Word: furtherance, Uniqueness Value: 3
Word: imposes, Uniqueness Value: 3
Word: beginnings, Uniqueness Value: 3
Word: eminence, Uniqueness Value: 3
Word: pace, Uniqueness Value: 3
Word: furnace, Uniqueness Value: 3
Word: oceans, Uniqueness Value: 3
Word: pathway, Uniqueness Value: 3
Word: present, Uniqueness Value: 3
Word: channels, Uniqueness Value: 3
Word: behind, Uniqueness Value: 3
Word: rests, Uniqueness Value: 3
Word: silence, Uniqueness Value: 3
Word: experiments, Uniqueness Value: 3
Word: tempest, Uniqueness Value: 3
Word: sister, Uniqueness Value: 3
Word: insignificance, Uniqueness Value: 3
Word: tonnage, Uniqueness Value: 3
Word: modification, Uniqueness Value: 3
Word: settlers, Uniqueness Value: 3
Word: access, Uniqueness Value: 3
Word: while, Uniqueness Value: 3
Word: speeches, Uniqueness Value: 3
Word: lawless, Uniqueness Value: 3
Word: temper, Uniqueness Value: 3
Word: frame, Uniqueness Value: 3
Word: disruption, Uniqueness Value: 3
Word: continue, Uniqueness Value: 3
Word: mistake, Uniqueness Value: 3
Word: essence, Uniqueness Value: 3
Word: yours, Uniqueness Value: 3
Word: statement, Uniqueness Value: 3
Word: sweat, Uniqueness Value: 3
Word: woe, Uniqueness Value: 3
Word: offense, Uniqueness Value: 3
Word: scourge, Uniqueness Value: 3
Word: lash, Uniqueness Value: 3
Word: wounds, Uniqueness Value: 3
Word: hate, Uniqueness Value: 3
Word: box, Uniqueness Value: 3
Word: specie, Uniqueness Value: 3
Word: prudent, Uniqueness Value: 3
Word: indians, Uniqueness Value: 3
Word: ratification, Uniqueness Value: 3
Word: transit, Uniqueness Value: 3
Word: status, Uniqueness Value: 3
Word: santo, Uniqueness Value: 3
Word: domingo, Uniqueness Value: 3
Word: imports, Uniqueness Value: 3
Word: elevation, Uniqueness Value: 3
Word: april, Uniqueness Value: 3
Word: grave, Uniqueness Value: 3
Word: threshold, Uniqueness Value: 3
Word: democrats, Uniqueness Value: 3
Word: color, Uniqueness Value: 3
Word: research, Uniqueness Value: 3
Word: twenty, Uniqueness Value: 3
Word: decree, Uniqueness Value: 3
Word: pity, Uniqueness Value: 3
Word: census, Uniqueness Value: 3
Word: seasons, Uniqueness Value: 3
Word: silver, Uniqueness Value: 3
Word: notes, Uniqueness Value: 3
Word: rate, Uniqueness Value: 3
Word: incumbents, Uniqueness Value: 3
Word: weal, Uniqueness Value: 3
Word: postponement, Uniqueness Value: 3
Word: framework, Uniqueness Value: 3
Word: earnings, Uniqueness Value: 3
Word: monroe, Uniqueness Value: 3
Word: requirement, Uniqueness Value: 3
Word: covenants, Uniqueness Value: 3
Word: selfishness, Uniqueness Value: 3
Word: virginia, Uniqueness Value: 3
Word: abiding, Uniqueness Value: 3
Word: treasures, Uniqueness Value: 3
Word: fires, Uniqueness Value: 3
Word: sky, Uniqueness Value: 3
Word: product, Uniqueness Value: 3
Word: mining, Uniqueness Value: 3
Word: shop, Uniqueness Value: 3
Word: lawlessness, Uniqueness Value: 3
Word: calculation, Uniqueness Value: 3
Word: collapse, Uniqueness Value: 3
Word: rise, Uniqueness Value: 3
Word: statesmanship, Uniqueness Value: 3
Word: phrases, Uniqueness Value: 3
Word: frugality, Uniqueness Value: 3
Word: denial, Uniqueness Value: 3
Word: speech, Uniqueness Value: 3
Word: foes, Uniqueness Value: 3
Word: permanence, Uniqueness Value: 3
Word: speed, Uniqueness Value: 3
Word: intervention, Uniqueness Value: 3
Word: reconstruction, Uniqueness Value: 3
Word: centers, Uniqueness Value: 3
Word: stock, Uniqueness Value: 3
Word: intent, Uniqueness Value: 3
Word: run, Uniqueness Value: 3
Word: scale, Uniqueness Value: 3
Word: immigrants, Uniqueness Value: 3
Word: machinery, Uniqueness Value: 3
Word: electorate, Uniqueness Value: 3
Word: vital, Uniqueness Value: 3
Word: credits, Uniqueness Value: 3
Word: alike, Uniqueness Value: 3
Word: shadows, Uniqueness Value: 3
Word: stand, Uniqueness Value: 3
Word: conference, Uniqueness Value: 3
Word: concept, Uniqueness Value: 3
Word: proven, Uniqueness Value: 3
Word: consecration, Uniqueness Value: 3
Word: outrage, Uniqueness Value: 3
Word: yesterday, Uniqueness Value: 3
Word: levels, Uniqueness Value: 3
Word: table, Uniqueness Value: 3
Word: costs, Uniqueness Value: 3
Word: realities, Uniqueness Value: 3
Word: thee, Uniqueness Value: 3
Word: array, Uniqueness Value: 3
Word: plains, Uniqueness Value: 3
Word: friendliness, Uniqueness Value: 3
Word: ranks, Uniqueness Value: 3
Word: continuation, Uniqueness Value: 3
Word: decay, Uniqueness Value: 3
Word: of, Uniqueness Value: 3
Word: criminals, Uniqueness Value: 3
Word: liquor, Uniqueness Value: 3
Word: objective, Uniqueness Value: 3
Word: girl, Uniqueness Value: 3
Word: travel, Uniqueness Value: 3
Word: faiths, Uniqueness Value: 3
Word: exchange, Uniqueness Value: 3
Word: interdependence, Uniqueness Value: 3
Word: stagnation, Uniqueness Value: 3
Word: chaos, Uniqueness Value: 3
Word: horizons, Uniqueness Value: 3
Word: wave, Uniqueness Value: 3
Word: aspiration, Uniqueness Value: 3
Word: americas, Uniqueness Value: 3
Word: dr, Uniqueness Value: 3
Word: trend, Uniqueness Value: 3
Word: middle, Uniqueness Value: 3
Word: attacks, Uniqueness Value: 3
Word: weapon, Uniqueness Value: 3
Word: victims, Uniqueness Value: 3
Word: housing, Uniqueness Value: 3
Word: signs, Uniqueness Value: 3
Word: livelihood, Uniqueness Value: 3
Word: documents, Uniqueness Value: 3
Word: deserts, Uniqueness Value: 3
Word: skills, Uniqueness Value: 3
Word: hungry, Uniqueness Value: 3
Word: flames, Uniqueness Value: 3
Word: shoulders, Uniqueness Value: 3
Word: clergy, Uniqueness Value: 3
Word: beliefs, Uniqueness Value: 3
Word: proud, Uniqueness Value: 3
Word: span, Uniqueness Value: 3
Word: mastery, Uniqueness Value: 3
Word: millennium, Uniqueness Value: 3
Word: rhetoric, Uniqueness Value: 3
Word: substitute, Uniqueness Value: 3
Word: weeks, Uniqueness Value: 3
Word: bridges, Uniqueness Value: 3
Word: parents, Uniqueness Value: 3
Word: bold, Uniqueness Value: 3
Word: beacon, Uniqueness Value: 3
Word: o, Uniqueness Value: 3
Word: endures, Uniqueness Value: 3
Word: boldness, Uniqueness Value: 3
Word: search, Uniqueness Value: 3
Word: spending, Uniqueness Value: 3
Word: inflation, Uniqueness Value: 3
Word: terrorism, Uniqueness Value: 3
Word: thomas, Uniqueness Value: 3
Word: arlington, Uniqueness Value: 3
Word: vietnam, Uniqueness Value: 3
Word: hall, Uniqueness Value: 3
Word: drive, Uniqueness Value: 3
Word: music, Uniqueness Value: 3
Word: soviet, Uniqueness Value: 3
Word: white, Uniqueness Value: 3
Word: fascism, Uniqueness Value: 3
Word: potential, Uniqueness Value: 3
Word: legacy, Uniqueness Value: 3
Word: carter, Uniqueness Value: 3
Word: resentment, Uniqueness Value: 3
Word: racism, Uniqueness Value: 3
Word: storms, Uniqueness Value: 3
Word: obama, Uniqueness Value: 3
Word: month, Uniqueness Value: 2
Word: scrutiny, Uniqueness Value: 2
Word: incapacity, Uniqueness Value: 2
Word: official, Uniqueness Value: 2
Word: proceedings, Uniqueness Value: 2
Word: tribute, Uniqueness Value: 2
Word: attributes, Uniqueness Value: 2
Word: maxims, Uniqueness Value: 2
Word: smiles, Uniqueness Value: 2
Word: alteration, Uniqueness Value: 2
Word: estimates, Uniqueness Value: 2
Word: dispositions, Uniqueness Value: 2
Word: temperate, Uniqueness Value: 2
Word: helvetic, Uniqueness Value: 2
Word: confederacies, Uniqueness Value: 2
Word: regulations, Uniqueness Value: 2
Word: inattention, Uniqueness Value: 2
Word: disobedience, Uniqueness Value: 2
Word: melancholy, Uniqueness Value: 2
Word: fall, Uniqueness Value: 2
Word: discontents, Uniqueness Value: 2
Word: insurrection, Uniqueness Value: 2
Word: calamity, Uniqueness Value: 2
